date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:20	5430/5430	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267f7b7ef-1536%22	https://247artists.com/wp-content/uploads/2025/04/Convert-to-SVG-files-211355-01.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Convert-to-SVG-files-211355-01.svg	(from https://247artists.com/workshops/)
10:08:20	10933/10933	---M--	200	added ('OK')	image/png	etag:%2268e00829-2ab5%22	https://247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-03T132924.506-150x150.png	./247artists-clone/247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-03T132924.506-150x150.png	(from https://247artists.com/workshops/)
10:08:21	6109/6109	---M--	200	added ('OK')	image/png	etag:%2268e00fb5-1c35%22	https://247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-03T140152.146-720x404.png	./247artists-clone/247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-03T140152.146-720x404.png	(from https://247artists.com/workshops/)
10:08:22	1949/1949	---M--	200	added ('OK')	image/png	etag:%2268f7b2c5-86d%22	https://247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-21T122007.180-150x150.png	./247artists-clone/247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-21T122007.180-150x150.png	(from https://247artists.com/workshops/)
10:08:23	2279/2279	---M--	200	added ('OK')	image/png	etag:%2268f7b1ad-95a%22	https://247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-21T121518.698-720x404.png	./247artists-clone/247artists.com/wp-content/uploads/2025/10/Untitled-design-2025-10-21T121518.698-720x404.png	(from https://247artists.com/workshops/)
10:08:25	497194/497194	---M--	200	added ('OK')	image/jpeg	etag:%2267bd8ca3-7962a%22	https://247artists.com/wp-content/uploads/2025/02/King-Cooley-Release-Secured.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/02/King-Cooley-Release-Secured.jpg	(from https://247artists.com/workshops/)
10:08:26	356626/356626	---M--	200	added ('OK')	image/jpeg	etag:%2267bd8c98-57112%22	https://247artists.com/wp-content/uploads/2025/02/Trey-Kams-Release-Secured.jpeg	./247artists-clone/247artists.com/wp-content/uploads/2025/02/Trey-Kams-Release-Secured.jpg	(from https://247artists.com/workshops/)
10:08:27	346768/346768	---M--	200	added ('OK')	image/jpeg	etag:%2267bd8c8f-54a90%22	https://247artists.com/wp-content/uploads/2025/02/Mannywellz-Release-Secured.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/02/Mannywellz-Release-Secured.jpg	(from https://247artists.com/workshops/)
10:08:29	622902/622902	---M--	200	added ('OK')	image/jpeg	etag:%2267bd8c85-98136%22	https://247artists.com/wp-content/uploads/2025/02/Kennedy-Ryon.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/02/Kennedy-Ryon.jpg	(from https://247artists.com/workshops/)
10:08:29	11392/11392	---M--	200	added ('OK')	image/png	etag:%226807c73c-2c80%22	https://247artists.com/wp-content/uploads/2025/04/Stefan-Accardo-150x150.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Stefan-Accardo-150x150.png	(from https://247artists.com/events/)
10:08:31	266254/266254	---M--	200	added ('OK')	image/jpeg	etag:%2267f6683d-4100e%22	https://247artists.com/wp-content/uploads/2025/04/53596861777_b8be54b348_k-1280x853.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/53596861777_b8be54b348_k-1280x853.jpg	(from https://247artists.com/events/)
10:08:31	52772/52772	---M--	200	added ('OK')	image/jpeg	etag:%2267ebb21a-ce24%22	https://247artists.com/wp-content/uploads/2025/04/james-owen-MuIvHRJbjA8-unsplash.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/james-owen-MuIvHRJbjA8-unsplash.jpg	(from https://247artists.com/events/)
10:08:32	725244/725244	---M--	200	added ('OK')	image/jpeg	etag:%2267ebb1ab-b10fc%22	https://247artists.com/wp-content/uploads/2025/04/soundtrap-CF8fATqx6VM-unsplash-scaled.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/soundtrap-CF8fATqx6VM-unsplash-scaled.jpg	(from https://247artists.com/events/)
10:08:33	44620/44620	---M--	200	added ('OK')	image/jpeg	etag:%2267ebb104-ae4c%22	https://247artists.com/wp-content/uploads/2025/04/dylan-mcleod-VRdZBLqnoMU-unsplash-1.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/dylan-mcleod-VRdZBLqnoMU-unsplash-1.jpg	(from https://247artists.com/events/)
10:08:34	183/183	---MCZ	200	added ('OK')	text/css	etag:W/%2268b6a0a3-b7%22	https://247artists.com/wp-content/themes/creatorspc/build/css/layouts/articles.css?ver=179924284	./247artists-clone/247artists.com/wp-content/themes/creatorspc/build/css/layouts/articles1759.css	(from https://247artists.com/blog/)
10:08:35	1086948/1086948	---M--	200	added ('OK')	image/jpeg	etag:%22686806f6-1095e4%22	https://247artists.com/wp-content/uploads/2025/07/The-Drop-Announcement_Hero-v2-1280x926.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/07/The-Drop-Announcement_Hero-v2-1280x926.jpg	(from https://247artists.com/blog/)
10:08:35	45476/45476	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2002:18:30%20GMT	https://247artists.com/category/24-7-newsroom/	./247artists-clone/247artists.com/category/24-7-newsroom/index.html	(from https://247artists.com/blog/)
10:08:35	45057/45057	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2004:16:29%20GMT	https://247artists.com/category/general/	./247artists-clone/247artists.com/category/general/index.html	(from https://247artists.com/blog/)
10:08:35	50441/50441	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2004:50:27%20GMT	https://247artists.com/category/industry-insights/	./247artists-clone/247artists.com/category/industry-insights/index.html	(from https://247artists.com/blog/)
10:08:37	601210/601210	---M--	200	added ('OK')	image/png	etag:%22680b7745-92c7a%22	https://247artists.com/wp-content/uploads/2025/04/Social-Media-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Social-Media-1280x853.png	(from https://247artists.com/blog/)
10:08:37	45006/45006	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2004:50:29%20GMT	https://247artists.com/category/the-process/	./247artists-clone/247artists.com/category/the-process/index.html	(from https://247artists.com/blog/)
10:08:38	54189/54189	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2007:08:38%20GMT	https://247artists.com/this-is-the-drop/	./247artists-clone/247artists.com/this-is-the-drop/index.html	(from https://247artists.com/blog/)
10:08:39	54126/54126	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2004:50:32%20GMT	https://247artists.com/social-media-strategies-for-independent-musicians-grow-your-audience-online/	./247artists-clone/247artists.com/social-media-strategies-for-independent-musicians-grow-your-audience-online/index.html	(from https://247artists.com/blog/)
10:08:39	692891/692891	---M--	200	added ('OK')	image/png	etag:%2268542dc9-a929b%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_diverse_creative_entrepreneur_working_on_laptop_i_e80334e4-10a8-402e-8551-7178ce2a8ea9_0.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_diverse_creative_entrepreneur_working_on_laptop_i_e80334e4-10a8-402e-8551-7178ce2a8ea9_0.png	(from https://247artists.com/blog/)
10:08:40	275170/275170	---M--	200	added ('OK')	image/png	etag:%2268066175-432e2%22	https://247artists.com/wp-content/uploads/2025/04/Blog-Imagea1-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Blog-Imagea1-1280x853.png	(from https://247artists.com/blog/)
10:08:40	63419/63419	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2005:23:45%20GMT	https://247artists.com/tate-financial-tools/	./247artists-clone/247artists.com/tate-financial-tools/index.html	(from https://247artists.com/blog/)
10:08:41	499840/499840	---M--	200	added ('OK')	image/png	etag:%2268487c04-7a080%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_abstract_visual_of_ai_waveforms_and_artist_silhou_b71f6196-d614-4646-8a75-8c6b4c83f7db_3.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_abstract_visual_of_ai_waveforms_and_artist_silhou_b71f6196-d614-4646-8a75-8c6b4c83f7db_3.png	(from https://247artists.com/blog/)
10:08:41	67103/67103	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Oct%202025%2015:58:55%20GMT	https://247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/	./247artists-clone/247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/index.html	(from https://247artists.com/blog/)
10:08:42	561946/561946	---M--	200	added ('OK')	image/png	etag:%2268069014-8931a%22	https://247artists.com/wp-content/uploads/2025/04/speaker-setup-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/speaker-setup-1280x853.png	(from https://247artists.com/blog/)
10:08:42	60019/60019	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2002:47:29%20GMT	https://247artists.com/ai-music-is-coming-but-whos-getting-paid/	./247artists-clone/247artists.com/ai-music-is-coming-but-whos-getting-paid/index.html	(from https://247artists.com/blog/)
10:08:43	297007/297007	---M--	200	added ('OK')	image/png	etag:%2267ed661a-4882f%22	https://247artists.com/wp-content/uploads/2025/04/Yudu-Teaching-BnW-Photo-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Yudu-Teaching-BnW-Photo-1280x853.png	(from https://247artists.com/blog/)
10:08:43	53928/53928	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2002:18:32%20GMT	https://247artists.com/why-we-started-24-7-artists/	./247artists-clone/247artists.com/why-we-started-24-7-artists/index.html	(from https://247artists.com/blog/)
10:08:43	59624/59624	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Oct%202025%2002:47:27%20GMT	https://247artists.com/how-to-get-your-music-featured-on-spotify-playlists-and-music-blogs/	./247artists-clone/247artists.com/how-to-get-your-music-featured-on-spotify-playlists-and-music-blogs/index.html	(from https://247artists.com/blog/)
10:08:44	444886/444886	---M--	200	added ('OK')	image/png	etag:%22682c5d4b-6c9d6%22	https://247artists.com/wp-content/uploads/2025/05/Untitled-design-26.png	./247artists-clone/247artists.com/wp-content/uploads/2025/05/Untitled-design-26.png	(from https://247artists.com/about-us/)
10:08:45	397160/397160	---M--	200	added ('OK')	image/png	etag:%226807c734-60f68%22	https://247artists.com/wp-content/uploads/2025/04/Stefan-Accardo.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Stefan-Accardo.png	(from https://247artists.com/about-us/)
10:08:46	724297/724297	---M--	200	added ('OK')	image/jpeg	etag:%2268289e49-b0d49%22	https://247artists.com/wp-content/uploads/2025/05/Vee-headshot-1920x2195.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/05/Vee-headshot-1920x2195.jpg	(from https://247artists.com/about-us/)
10:08:47	772647/772647	---M--	200	added ('OK')	image/png	etag:%2268289ed9-bca27%22	https://247artists.com/wp-content/uploads/2025/05/KC-headshot-new.png	./247artists-clone/247artists.com/wp-content/uploads/2025/05/KC-headshot-new.png	(from https://247artists.com/about-us/)
10:08:48	3017/3017	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226828df38-bc9%22	https://247artists.com/wp-content/uploads/2025/05/BMI-Logo_White.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/05/BMI-Logo_White.svg	(from https://247artists.com/about-us/)
10:08:48	2577/2577	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226819c727-a11%22	https://247artists.com/wp-content/uploads/2025/05/Berklee_Horizontal_White-2.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/05/Berklee_Horizontal_White-2.svg	(from https://247artists.com/about-us/)
10:08:50	708/708	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226828df3f-2c4%22	https://247artists.com/wp-content/uploads/2025/05/Even-Logo_White.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/05/Even-Logo_White.svg	(from https://247artists.com/about-us/)
10:08:51	3355/3355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267f7b7e1-d1b%22	https://247artists.com/wp-content/uploads/2025/04/Convert-to-SVG-files-211355-11.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Convert-to-SVG-files-211355-11.svg	(from https://247artists.com/about-us/)
10:08:52	2394/2394	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22682c9877-95a%22	https://247artists.com/wp-content/uploads/2025/05/TooLost_White.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/05/TooLost_White.svg	(from https://247artists.com/about-us/)
10:08:53	2231/2231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22682c9889-8b7%22	https://247artists.com/wp-content/uploads/2025/05/Charta_White.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/05/Charta_White.svg	(from https://247artists.com/about-us/)
10:08:54	854/854	---MCZ	200	added ('OK')	text/css	etag:W/%2268b6a0a5-356%22	https://247artists.com/wp-content/themes/creatorspc/build/css/layouts/page.css?ver=179924284	./247artists-clone/247artists.com/wp-content/themes/creatorspc/build/css/layouts/page1759.css	(from https://247artists.com/legal-notice/)
10:08:55	45/45	---MCZ	200	added ('OK')	text/css	etag:W/%2268b6a0a3-2d%22	https://247artists.com/wp-content/themes/creatorspc/build/css/layouts/article.css?ver=179924284	./247artists-clone/247artists.com/wp-content/themes/creatorspc/build/css/layouts/article1759.css	(from https://247artists.com/this-is-the-drop/)
10:08:56	2320183/2320183	---M--	200	added ('OK')	image/jpeg	etag:%22686806f7-236737%22	https://247artists.com/wp-content/uploads/2025/07/The-Drop-Announcement_Hero-v2-1920x1388.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/07/The-Drop-Announcement_Hero-v2-1920x1388.jpg	(from https://247artists.com/this-is-the-drop/)
10:08:57	313459/313459	---M--	200	added ('OK')	image/jpeg	etag:%22686807af-4c873%22	https://247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Produce-the-Beat-1280x927.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Produce-the-Beat-1280x927.jpg	(from https://247artists.com/this-is-the-drop/)
10:08:58	339135/339135	---M--	200	added ('OK')	image/jpeg	etag:%226868080b-52cbf%22	https://247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Write-The-Song-1280x927.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Write-The-Song-1280x927.jpg	(from https://247artists.com/this-is-the-drop/)
10:08:59	351624/351624	---M--	200	added ('OK')	image/jpeg	etag:%2268680839-55d88%22	https://247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Make-the-Artwork-1280x927.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Make-the-Artwork-1280x927.jpg	(from https://247artists.com/this-is-the-drop/)
10:09:00	314121/314121	---M--	200	added ('OK')	image/jpeg	etag:%22686808b9-4cb09%22	https://247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Release-The-Song-1280x927.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/07/Blog_The-Drop-Announcement_Release-The-Song-1280x927.jpg	(from https://247artists.com/this-is-the-drop/)
10:09:01	979720/979720	---M--	200	added ('OK')	image/png	etag:%22680b773a-ef308%22	https://247artists.com/wp-content/uploads/2025/04/Social-Media.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Social-Media.png	(from https://247artists.com/social-media-strategies-for-independent-musicians-grow-your-audience-online/)
10:09:02	490516/490516	---M--	200	added ('OK')	image/png	etag:%22680b6e43-77c14%22	https://247artists.com/wp-content/uploads/2025/04/Socialimage-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Socialimage-1280x853.png	(from https://247artists.com/social-media-strategies-for-independent-musicians-grow-your-audience-online/)
10:09:03	586443/586443	---M--	200	added ('OK')	image/png	etag:%22680b782e-8f2cb%22	https://247artists.com/wp-content/uploads/2025/04/Studio-Image-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Studio-Image-1280x853.png	(from https://247artists.com/social-media-strategies-for-independent-musicians-grow-your-audience-online/)
10:09:04	445635/445635	---M--	200	added ('OK')	image/png	etag:%22680b78fc-6ccc3%22	https://247artists.com/wp-content/uploads/2025/04/artist-on-stage-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/artist-on-stage-1280x853.png	(from https://247artists.com/social-media-strategies-for-independent-musicians-grow-your-audience-online/)
10:09:05	685843/685843	---M--	200	added ('OK')	image/png	etag:%2268542e45-a7713%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_young_independent_musician_or_designer_looking_ov_12374a56-0990-4e94-97b1-f4192575568b_1.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_young_independent_musician_or_designer_looking_ov_12374a56-0990-4e94-97b1-f4192575568b_1.png	(from https://247artists.com/tate-financial-tools/)
10:09:06	16215/16215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22685431b4-3f57%22	https://247artists.com/wp-content/uploads/2025/06/Xero-Logo.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/06/Xero-Logo.svg	(from https://247artists.com/tate-financial-tools/)
10:09:06	20510/20510	---M--	200	added ('OK')	image/png	etag:%22685431fb-501e%22	https://247artists.com/wp-content/uploads/2025/06/Bill.com_Logo_2019-1920x465.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/Bill.com_Logo_2019-1920x465.png	(from https://247artists.com/tate-financial-tools/)
10:09:08	89735/89735	---M--	200	added ('OK')	image/png	etag:%2268543246-15e87%22	https://247artists.com/wp-content/uploads/2025/06/solution_logo_08292022_31610321.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/solution_logo_08292022_31610321.png	(from https://247artists.com/tate-financial-tools/)
10:09:08	5373/5373	---M--	200	added ('OK')	image/png	etag:%226854328a-14fd%22	https://247artists.com/wp-content/uploads/2025/06/374719e2-45ee-47b5-a97e-ee6d42fdf841-1661887287666.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/374719e2-45ee-47b5-a97e-ee6d42fdf841-1661887287666.png	(from https://247artists.com/tate-financial-tools/)
10:09:09	16923/16923	---M--	200	added ('OK')	image/png	etag:%22685432e8-421b%22	https://247artists.com/wp-content/uploads/2025/06/LastPass_logo.svg-1920x281.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/LastPass_logo.svg-1920x281.png	(from https://247artists.com/tate-financial-tools/)
10:09:11	549985/549985	---M--	200	added ('OK')	image/png	etag:%2268542f51-86461%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_young_creative_entrepreneur_standing_confidently__07f39921-2afc-4b9b-8506-4f216dfbef70_1.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_young_creative_entrepreneur_standing_confidently__07f39921-2afc-4b9b-8506-4f216dfbef70_1.png	(from https://247artists.com/tate-financial-tools/)
10:09:12	579059/579059	---M--	200	added ('OK')	image/png	etag:%226854311a-8d5f3%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_female_musician_performing_on_stage_hopeful_and_e_d0a1aef4-3504-4171-b003-6e26b5cd0934_1.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_female_musician_performing_on_stage_hopeful_and_e_d0a1aef4-3504-4171-b003-6e26b5cd0934_1.png	(from https://247artists.com/tate-financial-tools/)
10:09:14	454553/454553	---M--	200	added ('OK')	image/png	etag:%226806616a-6ef99%22	https://247artists.com/wp-content/uploads/2025/04/Blog-Imagea1.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Blog-Imagea1.png	(from https://247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/)
10:09:14	698264/698264	---M--	200	added ('OK')	image/png	etag:%22684c4035-aa798%22	https://247artists.com/wp-content/uploads/2025/04/u8415624919_musician_writing_a_grant_proposal_on_a_laptop_at__a15fc3c5-3826-436c-b29c-0d72cd2714e3_2.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/u8415624919_musician_writing_a_grant_proposal_on_a_laptop_at__a15fc3c5-3826-436c-b29c-0d72cd2714e3_2.png	(from https://247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/)
10:09:15	73221/73221	---M--	200	added ('OK')	image/jpeg	etag:%22680670e0-11e05%22	https://247artists.com/wp-content/uploads/2025/04/27991765120_169ed8453a_c.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/27991765120_169ed8453a_c.jpg	(from https://247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/)
10:09:15	54615/54615	---M--	200	added ('OK')	image/jpeg	etag:%226806656a-d557%22	https://247artists.com/wp-content/uploads/2025/04/25529293671_fa8a32d8ff_c.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/25529293671_fa8a32d8ff_c.jpg	(from https://247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/)
10:09:16	66464/66464	---M--	200	added ('OK')	image/jpeg	etag:%2268066692-103a0%22	https://247artists.com/wp-content/uploads/2025/04/49174799737_ab8c45405d_c.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/49174799737_ab8c45405d_c.jpg	(from https://247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/)
10:09:18	363059/363059	---M--	200	added ('OK')	image/jpeg	etag:%226806673c-58a33%22	https://247artists.com/wp-content/uploads/2025/04/54004743121_4199d55269_k-1280x852.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/54004743121_4199d55269_k-1280x852.jpg	(from https://247artists.com/music-funding-for-independent-artists-grants-crowdfunding-and-more/)
10:09:19	574682/574682	---M--	200	added ('OK')	image/png	etag:%2268487c67-8c4da%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_a_teen_with_headphones_on_browsing_music_on_a_tab_78dffcea-a993-45ec-bf4e-2b8361ed2296_2.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_a_teen_with_headphones_on_browsing_music_on_a_tab_78dffcea-a993-45ec-bf4e-2b8361ed2296_2.png	(from https://247artists.com/ai-music-is-coming-but-whos-getting-paid/)
10:09:20	680623/680623	---M--	200	added ('OK')	image/png	etag:%2268487da4-a62af%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_visual_elements_like_redlines_on_a_royalty_statem_1599f827-c12b-4eee-9ab8-83fb0d92074e_2.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_visual_elements_like_redlines_on_a_royalty_statem_1599f827-c12b-4eee-9ab8-83fb0d92074e_2.png	(from https://247artists.com/ai-music-is-coming-but-whos-getting-paid/)
10:09:21	640347/640347	---M--	200	added ('OK')	image/png	etag:%2268487ec8-9c55b%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_film_set_with_green_screens_-ar_43_-v_6.1_cea6ec99-45c6-403b-8f30-ac5d46aecc1b_2.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_film_set_with_green_screens_-ar_43_-v_6.1_cea6ec99-45c6-403b-8f30-ac5d46aecc1b_2.png	(from https://247artists.com/ai-music-is-coming-but-whos-getting-paid/)
10:09:23	595924/595924	---M--	200	added ('OK')	image/png	etag:%2268487f30-917d4%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_hands_on_mpc_with_digital_interface_glowing_-ar__faa5a554-bd8b-4def-abbe-56c00064590a_3.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_hands_on_mpc_with_digital_interface_glowing_-ar__faa5a554-bd8b-4def-abbe-56c00064590a_3.png	(from https://247artists.com/ai-music-is-coming-but-whos-getting-paid/)
10:09:25	704614/704614	---M--	200	added ('OK')	image/png	etag:%2268476132-ac066%22	https://247artists.com/wp-content/uploads/2025/06/Its-On-Us-to-Build-This-Right.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/Its-On-Us-to-Build-This-Right.png	(from https://247artists.com/ai-music-is-coming-but-whos-getting-paid/)
10:09:26	615762/615762	---M--	200	added ('OK')	image/png	etag:%2268487f9a-96552%22	https://247artists.com/wp-content/uploads/2025/06/u8415624919_overlay_of_ai_waveform_on_crowd_of_people_-ar_43_8c7b76c8-324c-4087-b8ed-3dbc292a5ee1_0.png	./247artists-clone/247artists.com/wp-content/uploads/2025/06/u8415624919_overlay_of_ai_waveform_on_crowd_of_people_-ar_43_8c7b76c8-324c-4087-b8ed-3dbc292a5ee1_0.png	(from https://247artists.com/ai-music-is-coming-but-whos-getting-paid/)
10:09:27	882254/882254	---M--	200	added ('OK')	image/png	etag:%2268069008-d764e%22	https://247artists.com/wp-content/uploads/2025/04/speaker-setup.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/speaker-setup.png	(from https://247artists.com/how-to-get-your-music-featured-on-spotify-playlists-and-music-blogs/)
10:09:28	406664/406664	---M--	200	added ('OK')	image/png	etag:%2268069143-63488%22	https://247artists.com/wp-content/uploads/2025/04/artist-crying-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/artist-crying-1280x853.png	(from https://247artists.com/how-to-get-your-music-featured-on-spotify-playlists-and-music-blogs/)
10:09:29	310473/310473	---M--	200	added ('OK')	image/png	etag:%22680691e2-4bcc9%22	https://247artists.com/wp-content/uploads/2025/04/artist-spotify-grid-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/artist-spotify-grid-1280x853.png	(from https://247artists.com/how-to-get-your-music-featured-on-spotify-playlists-and-music-blogs/)
10:09:30	475123/475123	---M--	200	added ('OK')	image/png	etag:%2268069270-73ff3%22	https://247artists.com/wp-content/uploads/2025/04/playlist-pitch-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/playlist-pitch-1280x853.png	(from https://247artists.com/how-to-get-your-music-featured-on-spotify-playlists-and-music-blogs/)
10:09:31	257013/257013	---M--	200	added ('OK')	image/png	etag:%22680692e8-3ebf5%22	https://247artists.com/wp-content/uploads/2025/04/airtable-example-1280x853.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/airtable-example-1280x853.png	(from https://247artists.com/how-to-get-your-music-featured-on-spotify-playlists-and-music-blogs/)
10:09:33	835423/835423	---M--	200	added ('OK')	image/png	etag:%2267ed660f-cbf5f%22	https://247artists.com/wp-content/uploads/2025/04/Yudu-Teaching-BnW-Photo.png	./247artists-clone/247artists.com/wp-content/uploads/2025/04/Yudu-Teaching-BnW-Photo.png	(from https://247artists.com/why-we-started-24-7-artists/)
10:09:34	97523/97523	---M--	200	added ('OK')	image/jpeg	etag:%2267fbec28-17cf3%22	https://247artists.com/wp-content/uploads/2025/04/41238697775_89ecf9ed6a_k-1280x853.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/41238697775_89ecf9ed6a_k-1280x853.jpg	(from https://247artists.com/why-we-started-24-7-artists/)
10:09:35	235583/235583	---M--	200	added ('OK')	image/jpeg	etag:%2267fbebe5-3983f%22	https://247artists.com/wp-content/uploads/2025/04/53897516349_e5269a14d1_k-1280x854.jpg	./247artists-clone/247artists.com/wp-content/uploads/2025/04/53897516349_e5269a14d1_k-1280x854.jpg	(from https://247artists.com/why-we-started-24-7-artists/)
10:09:37	39666/39666	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Oct%202025%2007:09:37%20GMT	https://247artists.com/wp-content/uploads/2025/06/xero.svg	./247artists-clone/247artists.com/wp-content/uploads/2025/06/xero.svg	(from https://247artists.com/wp-content/uploads/2025/06/Xero-Logo.svg)
